f3877000-20f7-4590-b57b-7d02e3d89b44,Common_Shares_Outstanding,2008-06-30,303143.00,HIG
9b880912-59f7-4d13-86fb-c2d18c84495c,Common_Shares_Outstanding,2008-06-30,236512.48,HCP
a2c933dd-be69-47b7-a2e3-7b93c4f25008,Common_Shares_Outstanding,2008-06-30,485662.00,KEY
c7ea4b83-f91b-45a4-a6da-39310d5d92a2,Common_Shares_Outstanding,2008-06-30,174038.00,KLAC
66c3af9c-4a2d-4f44-82f3-d498d71cf0d8,Common_Shares_Outstanding,2008-06-30,28452.00,LANC
c844dd7a-47a7-43a0-b607-6aa90e5efcc7,Common_Shares_Outstanding,2008-06-30,512000.00,MMC
9265be24-b0be-47a3-95b8-5a1bad1711ff,Common_Shares_Outstanding,2008-06-30,9151000.00,MSFT
71220422-1411-48a7-b7ef-5e770b2eb18a,Common_Shares_Outstanding,2008-06-30,221046.92,NTRS
b86804cb-16d1-4fe6-be5a-ed0f0025315b,Common_Shares_Outstanding,2008-06-30,178588.385,OI
057ec2b2-7461-418e-96df-f3724c07b6ae,Common_Shares_Outstanding,2008-06-30,374519.00,PPL
e3ff9508-61ad-40b5-b609-0813174f4579,Common_Shares_Outstanding,2008-06-30,3032717.00,PG
e323d4e3-f4e8-4f89-91a5-0fd176004a74,Common_Shares_Outstanding,2008-06-30,43070.927,RGS
45973ff0-5196-472e-ab62-2b48c50668f2,Common_Shares_Outstanding,2008-06-30,26349.52,SCSC
11034a67-d0c0-424e-a2b9-c6dd656abd2c,Common_Shares_Outstanding,2008-07-26,838822.126,TJX
0c4f4891-621b-41fd-8f3a-924b9df66a89,Revenues,2008-07-30,183.661,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,COGS,2008-07-30,106.697,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,SG&A,2008-07-30,48.774,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,R&D,2008-07-30,7.576,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,EBIT,2008-07-30,20.614,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Interest_expense_net,2008-07-30,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Abnormal_Gains/Losses,2008-07-30,0.07,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Income_Taxes,2008-07-30,7.620,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Net_Income_from_Discontinued_Op.,2008-07-30,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Net_Profit,2008-07-30,18.390,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Cash_and_Cash_Equivalents,2008-07-30,108.584,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Receivables,2008-07-30,29.633,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Current_Assets,2008-07-30,169.809,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Net_PP&E,2008-07-30,74.077,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Intangible_Assets,2008-07-30,11.331,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Goodwill,2008-07-30,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Noncurrent_Assets,2008-07-30,90.41,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Assets,2008-07-30,260.219,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Short_term_debt,2008-07-30,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Accounts_Payable,2008-07-30,7.234,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Current_Liabilities,2008-07-30,21.37,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Long_Term_Debt,2008-07-30,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Noncurrent_Liabilities,2008-07-30,7.515,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Liabilities,2008-07-30,28.885,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Preferred_Equity,2008-07-30,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Share_Capital,2008-07-30,62.784,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Treasury_Stock,2008-07-30,-17.754,ICUI
